144,1,361713,415258,403101,1263123,83051,361713,415258,403101
144,2,1648814,482433,1248878,4709886,329762,1648813,1482433,1248878
144,3,567614,501706,378984,1561826,113522,567614,501706,378984
145,1,521642,538551,387860,1555763,107710,521642,538551,387860
145,2,911594,1270677,1219463,3655869,254135,911594,1270677,1219463
145,3,413310,286067,509059,1310247,101811,413310,286067,509059
146,1,367106,485527,204899,1154637,97105,367106,485527,204899
146,2,1604909,635826,1135612,4703508,327165,1604905,1635826,1135612
146,3,451953,183760,669732,1439391,133946,451953,183760,669732
147,1,837100,272810,616104,1893434,167420,837100,272810,616104
147,2,957067,1355323,1214579,3798033,271064,957067,1355323,1214579
147,3,381808,476051,642251,1628560,128450,381808,476051,642251
148,1,200233,451043,384202,1125686,90208,200233,451043,384202
148,2,1454711,109715,699024,3554399,290943,1454717,1109715,699024
148,3,611236,381570,427224,1542277,122247,611236,381570,427224
149,1,539257,387730,528069,1562907,107851,539257,387730,528069
149,2,1403572,478572,1461753,4639616,295714,1403577,1478572,1461753
149,3,564222,268748,229436,1175250,112844,564222,268748,229436
150,1,628626,442441,508373,1705165,-1,628626,442441,508373
150,2,522823,1598344,745793,3186628,319668,522823,1598344,745793
150,3,635950,267938,540258,1571336,127190,635950,267938,540258
151,1,417556,441681,349292,1296865,88336,417556,441681,349292
151,2,1217544,1198308,285532,2944892,243508,1217544,1198308,285532
151,3,461435,431689,371077,1356488,922877,461435,431689,371077
152,1,407168,384003,195060,1067664,81433,407168,384003,195060
152,2,1279174,1288589,1044878,3870358,257717,1279174,1288589,1044878
152,3,584670,304940,260717,1267261,116934,584670,304940,260717
153,1,97588,438824,449732,1076090,9946,97588,438824,449732
153,2,1585224,549991,749942,4202200,317044,1585223,1549991,749942
153,3,241888,365100,435854,1130012,87170,241888,365100,435854
154,1,532190,359445,474964,1473037,106438,532190,359445,474964
154,2,1301262,353258,1290626,4215797,270651,1301262,1353258,1290626
154,3,334840,453722,491357,1378190,98271,334840,453722,491357
155,1,375487,462752,418464,1349253,92550,375487,462752,418464
155,2,1229704,338839,1072223,3908535,267767,1229706,1338839,1072223
